"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20260610","9호선2~3단계","언주","13221","13603","20260613"
"20260610","5호선","여의나루","15144","16480","20260613"
"20260610","9호선","여의도","36017","35056","20260613"
"20260610","5호선","여의도","33665","36087","20260613"
"20260610","경강선","여주","3520","3397","20260613"
"20260610","경인선","역곡","30675","30664","20260613"
"20260610","2호선","역삼","58774","66597","20260613"
"20260610","6호선","역촌","4440","5320","20260613"
"20260610","수인선","연수","5278","5274","20260613"
"20260610","6호선","연신내","2","0","20260613"
"20260610","3호선","연신내","41803","39765","20260613"
"20260610","경원선","연천","1145","1094","20260613"
"20260610","9호선","염창","20517","19967","20260613"
"20260610","경부선","영등포","42604","42759","20260613"
"20260610","2호선","영등포구청","27287","28179","20260613"
"20260610","5호선","영등포구청","6107","6019","20260613"
"20260610","5호선","영등포시장","13170","12953","20260613"
"20260610","공항철도 1호선","영종","4899","5124","20260613"
"20260610","분당선","영통","10386","10543","20260613"
"20260610","3호선","오금","7660","6922","20260613"
"20260610","5호선","오금","4468","4610","20260613"
"20260610","경인선","오류동","13440","12532","20260613"
"20260610","분당선","오리","12811","11149","20260613"
"20260610","5호선","오목교(목동운동장앞)","23784","25654","20260613"
"20260610","수인선","오목천","6067","5111","20260613"
"20260610","중앙선","오빈","380","362","20260613"
"20260610","경부선","오산","12577","12510","20260613"
"20260610","경부선","오산대","4815","4663","20260613"
"20260610","안산선","오이도","8927","8844","20260613"
"20260610","3호선","옥수","10658","10940","20260613"
"20260610","경원선","옥수","57","47","20260613"
"20260610","경인선","온수(성공회대입구)","7506","7147","20260613"
"20260610","7호선","온수(성공회대입구)","12586","11546","20260613"
"20260610","장항선","온양온천","4716","4999","20260613"
"20260610","9호선2~3단계","올림픽공원(한국체대)","16269","15868","20260613"
"20260610","5호선","올림픽공원(한국체대)","7193","6903","20260613"
"20260610","2호선","왕십리(성동구청)","17980","16058","20260613"
"20260610","5호선","왕십리(성동구청)","5330","5839","20260613"
"20260610","경원선","왕십리(성동구청)","18835","18547","20260613"
"20260610","경원선","외대앞","14886","15158","20260613"
"20260610","2호선","용답","3466","3525","20260613"
"20260610","2호선","용두(동대문구청)","2589","2630","20260613"
"20260610","7호선","용마산(용마폭포공원)","6570","6424","20260613"
"20260610","중앙선","용문","3474","3373","20260613"
"20260610","경부선","용산","43810","44689","20260613"
"20260610","5호선","우장산","17817","17806","20260613"
"20260610","중앙선","운길산","874","836","20260613"
"20260610","공항철도 1호선","운서","10837","11299","20260613"
"20260610","경의선","운정","8916","8453","20260613"
"20260610","경의선","운천","3","3","20260613"
"20260610","일산선","원당","13361","13074","20260613"
"20260610","중앙선","원덕","349","378","20260613"
"20260610","수인선","원인재","5008","5240","20260613"
"20260610","서해선","원종","6024","5859","20260613"
"20260610","일산선","원흥","13038","12606","20260613"
"20260610","경원선","월계","8794","8228","20260613"
"20260610","6호선","월곡(동덕여대)","15161","14400","20260613"
"20260610","수인선","월곶","3848","3567","20260613"
"20260610","6호선","월드컵경기장(성산)","4476","4667","20260613"
"20260610","경의선","월롱","2639","2276","20260613"
"20260610","2호선","을지로3가","29586","29659","20260613"
"20260610","3호선","을지로3가","15121","14343","20260613"
"20260610","2호선","을지로4가","17295","16984","20260613"
"20260610","5호선","을지로4가","8141","8245","20260613"
"20260610","2호선","을지로입구","59317","60904","20260613"
"20260610","경원선","응봉","2186","1865","20260613"
"20260610","6호선","응암","20601","20646","20260613"
"20260610","경부선","의왕","11229","11118","20260613"
"20260610","경원선","의정부","21037","21270","20260613"
"20260610","2호선","이대","20624","22146","20260613"
"20260610","경강선","이매","1264","1125","20260613"
"20260610","분당선","이매","6515","6007","20260613"
"20260610","7호선","이수","19998","19397","20260613"
"20260610","경강선","이천","3064","3239","20260613"
"20260610","경원선","이촌(국립중앙박물관)","4468","3689","20260613"
"20260610","4호선","이촌(국립중앙박물관)","11083","11904","20260613"
"20260610","6호선","이태원","11482","12115","20260613"
"20260610","과천선","인덕원","31150","32114","20260613"
"20260610","경인선","인천","4009","3227","20260613"
"20260610","수인선","인천","1041","1654","20260613"
"20260610","공항철도 1호선","인천공항1터미널","13110","11657","20260613"
"20260610","공항철도 1호선","인천공항2터미널","10492","8252","20260613"
"20260610","수인선","인천논현","6255","6758","20260613"
"20260610","수인선","인하대","9463","8841","20260613"
"20260610","경의선","일산","11906","11990","20260613"
"20260610","3호선","일원","13634","13380","20260613"
"20260610","경의선","임진강","13","11","20260613"
"20260610","7호선","자양(뚝섬한강공원)","10578","10254","20260613"
"20260610","2호선","잠실(송파구청)","80851","80641","20260613"
"20260610","8호선","잠실(송파구청)","20245","23096","20260613"
"20260610","2호선","잠실나루","19108","18576","20260613"
"20260610","2호선","잠실새내","26688","26118","20260613"
"20260610","3호선","잠원","8472","8172","20260613"
"20260610","7호선","장승배기","11484","11275","20260613"
"20260610","7호선","장암","3283","1220","20260613"
"20260610","8호선","장지","19630","18237","20260613"
"20260610","5호선","장한평","23753","23578","20260613"
"20260610","경원선","전곡","1176","1105","20260613"
"20260610","우이신설선","정릉","5445","4979","20260613"
"20260610","일산선","정발산","8145","8053","20260613"
"20260610","과천선","정부과천청사","16512","17458","20260613"
"20260610","안산선","정왕","12403","12379","20260613"
"20260610","분당선","정자","22640","23914","20260613"
"20260610","1호선","제기동","17257","17622","20260613"
"20260610","경인선","제물포","13008","12659","20260613"
"20260610","1호선","종각","46873","45839","20260613"
"20260610","5호선","종로3가","16465","16826","20260613"
"20260610","3호선","종로3가","13103","14152","20260613"
"20260610","1호선","종로3가","27953","24371","20260613"
"20260610","1호선","종로5가","26458","26153","20260613"
"20260610","9호선2~3단계","종합운동장","5907","6072","20260613"
"20260610","2호선","종합운동장","20287","22518","20260613"
"20260610","경인선","주안","20413","18874","20260613"
"20260610","일산선","주엽","10365","10240","20260613"
"20260610","분당선","죽전","16379","18183","20260613"
"20260610","7호선","중계","18180","17095","20260613"
"20260610","7호선","중곡","12793","12234","20260613"
"20260610","경인선","중동","10682","9993","20260613"
"20260610","중앙선","중랑","6144","5878","20260613"
"20260610","안산선","중앙","20877","21705","20260613"
"20260610","9호선2~3단계","중앙보훈병원","15940","13800","20260613"
"20260610","7호선","중화","12944","12954","20260613"
"20260610","9호선","증미","9470","9174","20260613"
"20260610","6호선","증산(명지대앞)","10589","10565","20260613"
"20260610","3호선","지축","8676","9058","20260613"
"20260610","중앙선","지평","72","51","20260613"
"20260610","경원선","지행","7328","7519","20260613"
"20260610","경부선","직산","1178","1167","20260613"
"20260610","경부선","진위","2089","1945","20260613"
"20260610","경원선","창동","3","0","20260613"
"20260610","4호선","창동","31887","32902","20260613"
"20260610","6호선","창신","4617","3902","20260613"
"20260610","경춘선","천마산","1933","1763","20260613"
"20260610","경부선","천안","8276","6815","20260613"
"20260610","7호선","천왕","14127","13803","20260613"
"20260610","8호선","천호(풍납토성)","20158","22869","20260613"
"20260610","5호선","천호(풍납토성)","23023","22791","20260613"
"20260610","7호선","철산","26427","26888","20260613"
"20260610","5호선","청구","4091","3714","20260613"
"20260610","6호선","청구","4371","4370","20260613"
"20260610","7호선","청담","22441","24310","20260613"
"20260610","공항철도 1호선","청라국제도시","8978","8475","20260613"
"20260610","1호선","청량리(서울시립대입구)","25468","25225","20260613"
"20260610","경원선","청량리(서울시립대입구)","17411","17938","20260613"
"20260610","분당선","청명","5727","5466","20260613"
"20260610","경원선","청산","151","139","20260613"
"20260610","경춘선","청평","1720","1723","20260613"
"20260610","경강선","초월","4274","4066","20260613"
"20260610","안산선","초지","5838","6069","20260613"
"20260610","4호선","총신대입구(이수)","22172","24007","20260613"
"20260610","경춘선","춘천","2109","1766","20260613"
"20260610","3호선","충무로","2","0","20260613"
"20260610","4호선","충무로","38775","39115","20260613"
"20260610","2호선","충정로(경기대입구)","12080","12772","20260613"
"20260610","5호선","충정로(경기대입구)","6191","6520","20260613"
"20260610","경의선","탄현","8797","8457","20260613"
"20260610","장항선","탕정","2832","2200","20260613"
"20260610","7호선","태릉입구","10025","9632","20260613"
"20260610","6호선","태릉입구","6621","7441","20260613"
"20260610","분당선","태평","14567","14169","20260613"
"20260610","경춘선","퇴계원","3839","3571","20260613"
"20260610","경의선","파주","1939","1685","20260613"
"20260610","경강선","판교","7011","6700","20260613"
"20260610","중앙선","팔당","803","804","20260613"
"20260610","경춘선","평내호평","7664","7507","20260613"
"20260610","과천선","평촌","21145","20472","20260613"
"20260610","경부선","평택","14395","14610","20260613"
"20260610","경부선","평택지제","5450","5104","20260613"
"20260610","경의선","풍산","7233","6741","20260613"
"20260610","7호선","하계","21000","20083","20260613"
"20260610","5호선","하남검단산","7325","6893","20260613"
"20260610","5호선","하남시청(덕풍?신장)","10074","9545","20260613"
"20260610","5호선","하남풍산","5280","5163","20260613"
"20260610","7호선","학동","27091","27738","20260613"
"20260610","3호선","학여울","2509","2484","20260613"
"20260610","6호선","한강진","10026","12293","20260613"
